1.54E+12,33314,5146593,4260877,3569921,4521704,4715090,5010286,8178605,5573845
1.54E+12,33315,5146928,4261024,3569907,4522101,4718559,5010803,8179957,5576032
1.54E+12,33316,5148015,4261175,3570261,4523108,4729754,5012178,8182264,5579125
1.54E+12,33317,5149048,4261296,3571452,4524687,4742875,5013609,8184223,5582421
1.54E+12,33318,5148965,4261820,3572037,4525774,4789919,5014000,8185741,5587992
1.54E+12,33319,5149164,4263415,3572210,4526613,4865970,5011557,8183447,5594637
1.54E+12,33320,5148332,4263869,3571352,4527433,4918798,5009338,8181146,5594560
1.54E+12,33321,5147775,4262652,3571669,4526369,4926426,5007738,8179424,5593806
1.54E+12,33322,5147939,4263367,3572070,4526638,4926862,5006656,8178037,5593763
1.54E+12,33323,5147693,4263619,3571461,4527210,4925224,5006395,8177246,5593778
1.54E+12,33328,5148191,4262502,3571266,4526893,4922378,5005542,8177153,5592770
1.54E+12,33329,5147958,4262642,3571210,4525455,4917720,5003888,8176326,5592293
1.54E+12,33330,5147582,4262568,3571748,4526043,4912085,5003610,8176513,5592593
1.54E+12,33331,5147232,4262517,3571182,4525668,4905788,5003596,8176996,5592524
1.54E+12,33332,5147009,4262489,3571139,4526486,4904415,5003035,8176688,5592311
1.54E+12,33333,5146923,4262434,3570821,4525710,4903734,5002659,8176679,5592151
1.54E+12,33334,5146989,4262274,3570402,4525775,4897573,5002579,8176959,5592344
1.54E+12,33335,5147193,4262200,3570319,4525248,4892283,5002352,8177384,5592202
1.54E+12,33336,5146735,4262245,3570647,4525485,4889834,5002001,8178115,5592080
1.54E+12,33337,5146927,4262071,3571132,4525772,4894738,5001698,8177044,5591875
1.54E+12,33338,5146867,4262262,3571494,4524878,4894671,5001679,8177246,5591627
1.54E+12,33339,5146524,4262353,3570957,4525123,4892970,5001469,8177652,5591574
1.54E+12,33340,5146338,4262626,3570730,4525380,4891244,5001896,8178570,5591848
1.54E+12,33341,5146773,4262476,3570410,4525870,4889914,5001371,8178481,5591845
1.54E+12,33342,5146966,4262775,3571146,4525094,4890201,5001151,8178080,5592133
1.54E+12,33343,5147193,4262667,3570175,4525296,4888372,5001440,8178499,5591749
1.54E+12,33344,5146830,4262322,3570884,4525367,4886004,5000591,8178248,5592369
1.54E+12,33345,5146926,4262550,3570834,4525633,4883909,5001486,8178514,5592136
1.54E+12,33346,5146310,4262088,3570483,4524831,4877780,5000766,8178168,5591597
1.54E+12,33347,5146466,4261820,3570449,4524440,4876230,5000778,8177800,5591423
1.54E+12,33348,5146418,4261738,3570430,4523510,4873149,5000631,8178527,5590186
1.54E+12,33349,5146627,4260425,3570339,4521873,4893371,5001306,8177940,5588842
1.54E+12,33350,5146793,4259444,3570632,4521994,4826557,5002142,8177808,5585358
1.54E+12,33351,5146401,4258830,3570111,4520831,4783687,5002211,8176259,5575967
1.54E+12,33352,5146243,4259182,3569525,4520335,4717979,5003346,8178409,5570253
1.54E+12,33353,5145996,4259694,3569903,4520591,4700599,5004728,8178671,5571570
1.54E+12,33354,5146709,4260338,3570310,4521240,4699674,5005901,8180446,5572373
1.54E+12,33355,5146413,4260193,3570587,4520342,4701346,5006927,8180595,5572241
1.54E+12,33356,5146514,4261083,3570787,4519992,4701643,5007239,8181557,5573173
1.54E+12,33357,5147358,4260397,3571031,4521359,4704323,5007535,8180475,5573085
1.54E+12,33358,5147125,4260952,3570863,4521178,4704432,5007781,8179883,5573237
1.54E+12,33359,5147561,4260787,3571272,4521261,4708923,5008232,8180375,5573281
1.54E+12,33360,5147603,4260963,3570533,4521768,4711644,5008805,8180557,5573632
1.54E+12,33361,5147420,4260612,3570963,4521677,4713147,5009046,8180263,5573928
1.54E+12,33362,5147506,4261440,3571182,4521481,4714106,5009510,8179700,5573928
1.54E+12,33363,5148034,4261388,3571618,4521693,4715038,5009345,8178887,5573982
1.54E+12,33364,5147637,4261015,3571940,4521018,4715635,5009647,8178355,5573690
1.54E+12,33365,5147908,4261561,3571418,4521662,4717601,5010330,8178709,5574017
1.54E+12,33366,5147951,4261117,3571463,4522673,4718631,5008862,8178175,5574079
1.54E+12,33367,5148058,4261467,3570734,4521751,4719290,5009813,8178032,5574093
1.54E+12,33368,5148079,4261585,3571017,4522507,4727419,5010964,8179981,5577605
1.54E+12,33369,5148956,4261918,3572168,4523932,4737892,5012570,8182460,5580690
1.54E+12,33370,5150278,4261533,3572754,4524812,4755988,5013476,8184538,5584242
1.54E+12,33371,5149766,4262696,3572517,4526582,4813198,5013939,8185151,5593458
1.54E+12,33372,5149318,4263469,3572976,4527554,4893401,5010727,8183223,5595114
1.54E+12,33373,5148884,4264170,3572400,4526979,4918075,5008360,8180590,5595022
1.54E+12,33374,5148669,4263672,3573132,4525980,4921655,5007344,8178908,5594606
1.54E+12,33375,5148087,4263759,3572958,4527382,4920186,5006207,8177989,5594081
1.54E+12,33376,5147988,4263743,3572748,4526619,4917558,5005425,8177008,5594041
1.54E+12,33377,5147755,4262913,3572637,4526530,4915634,5004887,8177129,5593568
1.54E+12,33378,5147317,4263159,3572726,4526231,4911895,5004206,8177020,5592849
1.54E+12,33379,5147984,4263045,3572208,4526310,4903791,5004149,8176987,5592833
1.54E+12,33380,5147870,4262886,3571390,4524780,4901062,5003663,8176411,5592601
1.54E+12,33381,5147621,4263126,3571933,4524696,4907211,5003119,8176358,5592472
1.54E+12,33382,5147240,4262528,3571370,4524910,4904379,5002443,8176976,5592665
1.54E+12,33383,5147458,4262576,3572225,4524745,4900422,5002322,8176467,5592686
1.54E+12,33384,5147303,4262552,3571571,4525142,4899725,5002654,8176715,5591882
1.54E+12,33385,5147582,4262273,3571607,4525036,4899467,5002188,8176519,5591855
1.54E+12,33386,5146946,4262426,3572124,4525005,4895235,5002034,8177513,5591771
1.54E+12,33387,5147221,4262233,3571963,4525668,4892558,5002162,8177687,5592394
1.54E+12,33388,5147167,4262356,3571966,4525582,4892140,5001823,8177539,5591974
1.54E+12,33389,5147220,4262777,3571322,4524645,4889009,5001872,8177513,5592080
1.54E+12,33390,5146742,4262817,3572144,4525739,4886413,5002224,8178400,5591872
1.54E+12,33391,5147389,4262354,3572054,4526652,4885697,5002455,8178328,5591822
1.54E+12,33396,5147198,4262284,3571625,4525701,4883777,5002422,8178710,5591685
1.54E+12,33397,5146825,4262557,3571543,4525353,4884850,5001607,8179067,5591760
1.54E+12,33398,5146952,4263010,3571553,4525466,4886100,5001612,8178492,5591962
1.54E+12,33399,5146732,4262919,3570923,4526278,4885624,5000884,8178378,5591014
1.54E+12,33400,5147294,4261919,3571320,4524032,4882261,5000569,8178350,5590481
1.54E+12,33401,5146328,4261750,3571115,4524574,4866340,5001134,8178453,5589619
1.54E+12,33402,5147303,4260458,3570863,4522867,4863491,5001682,8178111,5587897
1.54E+12,33403,5146903,4258858,3570890,4521593,4812399,5002071,8177783,5582930
1.54E+12,33404,5146695,4259442,3570435,4520971,4776698,5002681,8177642,5572071
1.54E+12,33405,5145540,4258933,3569975,4520394,4715184,5003977,8179294,5570485
1.54E+12,33406,5146166,4259739,3569433,4519835,4707463,5005884,8179869,5571253
1.54E+12,33407,5146858,4260191,3570086,4521330,4709584,5006424,8180566,5571675
1.54E+12,33408,5146510,4260106,3570198,4521264,4708894,5007072,8180376,5572159
1.54E+12,33409,5147420,4260187,3570735,4522759,4711092,5007805,8180790,5572699
1.54E+12,33410,5147165,4260944,3570782,4521230,4712918,5008131,8180364,5572835
1.54E+12,33411,5147601,4260900,3570729,4521381,4715612,5008215,8180329,5573204
1.54E+12,33412,5147341,4260961,3570637,4521668,4717673,5009078,8179938,5573169
1.54E+12,33413,5147535,4260554,3571058,4523240,4720612,5009182,8180668,5573070
1.54E+12,33414,5148065,4260787,3570811,4523016,4717214,5008648,8179584,5573361
1.54E+12,33415,5148014,4261105,3570634,4523195,4723352,5009075,8179208,5573574
1.54E+12,33416,5147663,4260903,3570398,4522824,4722472,5009785,8179516,5573623
1.54E+12,33417,5147911,4260761,3571004,4521463,4724376,5009801,8179683,5573246
1.54E+12,33418,5147611,4260986,3570618,4521524,4724824,5009068,8178760,5573339
1.54E+12,33419,5147591,4261069,3570868,4521212,4724593,5009575,8178185,5573760
1.54E+12,33420,5148004,4260978,3570444,4522236,4729138,5010347,8179223,5575385
1.54E+12,33421,5148797,4261180,3571697,4523630,4739566,5012149,8181707,5578279
1.54E+12,33422,5149621,4261296,3572257,4525331,4750010,5014330,8184001,5582235
1.54E+12,33423,5149351,4262477,3572659,4526082,4789475,5014101,8185228,5587275
1.54E+12,33424,5149854,4262957,3572667,4527443,4835876,5011723,8184447,5594938
1.54E+12,33425,5149128,4263512,3572769,4527071,4929154,5009905,8180776,5594887
1.54E+12,33426,5148704,4262909,3572828,4527838,4933872,5008137,8179687,5594453
1.54E+12,33427,5148330,4263272,3572344,4527198,4932903,5006512,8177488,5593123
1.54E+12,33428,5147899,4263529,3572349,4526517,4931098,5006072,8177176,5593020
1.54E+12,33429,5148017,4263064,3572004,4526266,4925950,5005160,8176463,5592925
1.54E+12,33430,5147885,4262784,3571559,4526435,4926237,5004811,8176927,5592530
1.54E+12,33431,5147373,4262735,3571188,4525799,4924630,5003847,8177253,5592364
1.54E+12,33432,5147426,4262613,3571812,4525807,4921089,5003802,8176475,5592505
1.54E+12,33433,5147635,4263055,3572080,4525353,4917362,5003763,8176619,5592029
1.54E+12,33434,5146726,4263110,3572237,4526082,4919557,5003609,8176465,5591567
1.54E+12,33435,5147463,4262820,3571683,4525672,4916785,5002259,8176671,5592000
1.54E+12,33436,5147295,4262789,3571499,4525494,4915869,5002854,8176646,5591724
1.54E+12,33437,5147701,4262755,3571531,4525963,4914767,5002465,8176942,5592028
1.54E+12,33438,5146934,4262753,3571082,4526040,4913527,5002351,8177426,5592037
1.54E+12,33439,5147229,4262486,3571768,4525564,4912345,5001705,8177436,5591736
1.54E+12,33440,5146976,4262581,3570940,4525272,4911526,5002297,8177541,5591602
1.54E+12,33441,5146566,4263046,3571999,4526131,4909611,5001766,8177353,5591762
1.54E+12,33442,5147083,4263350,3571471,4525741,4908785,5002021,8178069,5591686
1.54E+12,33443,5146842,4262905,3571566,4525672,4905757,5002049,8178265,5591566
1.54E+12,33444,5146797,4262795,3571220,4526366,4906183,5001940,8177600,5591657
1.54E+12,33445,5147148,4262698,3570965,4526178,4904375,5001348,8177811,5591612
1.54E+12,33446,5147367,4263082,3571073,4526024,4903497,5001005,8177574,5591840
1.54E+12,33447,5147109,4262722,3571527,4524543,4901395,5001763,8178025,5591786
1.54E+12,33448,5147236,4262595,3570841,4524660,4899414,5000954,8178630,5591305
1.54E+12,33449,5146977,4261804,3571153,4523931,4893772,5000955,8177894,5590075
1.54E+12,33450,5146651,4260470,3570980,4523617,4859496,5001637,8178142,5589588
1.54E+12,33451,5147241,4259644,3570494,4522612,4858710,5002260,8178063,5586749
1.54E+12,33452,5147888,4259020,3570484,4521827,4802641,5002268,8177148,5580455
1.54E+12,33453,5146701,4258532,3569993,4519909,4764597,5002216,8176743,5569869
1.54E+12,33454,5146445,4259192,3569805,4521413,4708949,5004584,8178625,5570878
1.54E+12,33455,5147067,4259780,3570785,4521405,4703983,5005885,8178563,5571676
1.54E+12,33456,5146800,4259942,3570750,4520638,4706162,5006270,8179581,5571914
1.54E+12,33457,5147152,4259790,3570442,4521333,4706304,5006723,8179805,5572441
1.54E+12,33458,5147305,4259885,3570440,4520770,4710348,5007757,8179451,5573221
1.54E+12,33459,5147491,4260315,3570560,4521358,4712403,5007652,8179908,5573008
1.54E+12,33464,5147203,4260714,3570779,4521389,4714349,5008111,8179572,5573390
1.54E+12,33465,5146799,4261287,3571129,4520868,4716070,5008773,8179887,5573398
1.54E+12,33466,5147316,4261075,3571365,4520119,4717316,5009483,8179949,5573674
1.54E+12,33467,5147470,4261165,3571032,4521748,4719149,5008662,8180275,5573343
1.54E+12,33468,5147573,4260919,3571312,4520924,4721169,5009479,8179369,5573577
1.54E+12,33469,5147721,4261130,3571683,4521781,4723347,5009405,8179251,5573795
1.54E+12,33470,5147691,4260859,3571362,4521226,4724617,5009317,8178882,5573311
1.54E+12,33471,5147412,4261155,3571358,4521017,4725790,5010083,8178843,5573881
1.54E+12,33472,5147890,4261148,3571232,4521504,4726940,5009763,8178364,5573327
1.54E+12,33473,5147991,4261709,3571688,4522459,4731385,5011144,8180361,5576359
1.54E+12,33474,5148726,4261470,3572273,4523484,4743032,5012318,8182100,5579513
1.54E+12,33475,5149784,4261924,3573338,4524635,4757055,5013538,8184300,5583368
1.54E+12,33476,5149563,4262700,3573344,4525251,4813604,5013851,8185953,5591390
1.54E+12,33477,5149775,4263475,3573045,4526690,4895967,5010711,8183465,5594478
1.54E+12,33478,5149029,4264129,3572644,4527477,4930827,5009236,8180344,5594651
1.54E+12,33479,5148611,4264038,3572339,4526007,4931213,5007631,8179499,5593569
1.54E+12,33480,5148206,4263248,3572129,4526624,4929308,5006685,8178654,5592745
1.54E+12,33481,5148172,4263388,3572057,4526569,4926170,5006282,8177653,5592903
1.54E+12,33482,5148127,4263044,3572270,4525289,4925212,5005254,8177099,5592749
1.54E+12,33483,5148010,4262629,3571816,4525693,4923960,5004745,8176523,5592211
1.54E+12,33484,5147852,4263128,3571364,4525457,4921657,5003697,8176979,5592421
1.54E+12,33485,5147593,4263123,3571008,4525876,4917236,5003372,8176787,5591992
1.54E+12,33486,5147554,4262827,3571473,4526596,4916245,5003201,8176448,5591779
1.54E+12,33487,5147144,4262740,3571517,4524938,4912372,5003242,8176586,5592308
1.54E+12,33488,5147587,4262223,3571820,4525638,4911003,5002454,8176383,5591843
1.54E+12,33489,5147527,4262282,3571760,4525426,4909934,5002488,8176184,5591899
1.54E+12,33490,5147443,4262256,3571812,4526269,4904503,5002002,8175952,5591881
1.54E+12,33491,5147476,4261996,3571401,4525824,4904306,5002305,8176591,5591628
1.54E+12,33492,5147568,4262444,3571262,4525951,4901317,5002324,8177060,5591135
1.54E+12,33493,5147808,4262564,3571534,4525300,4900651,5001843,8176983,5591043
1.54E+12,33494,5147410,4262821,3571896,4524827,4898747,5002088,8177440,5591867
1.54E+12,33495,5146911,4262381,3571851,4525260,4898130,5001780,8177641,5591924
1.54E+12,33496,5147348,4262743,3571883,4525080,4896163,5001409,8177405,5591527
1.54E+12,33497,5147953,4262881,3571590,4525319,4895452,5001113,8177693,5591730
1.54E+12,33498,5147415,4262539,3571915,4525567,4893999,5001466,8177987,5591950
1.54E+12,33499,5147091,4262548,3572020,4524676,4894226,5001387,8177694,5591257
1.54E+12,33500,5147173,4262338,3572040,4524699,4891318,5001650,8178857,5591328
1.54E+12,33501,5147178,4261712,3571727,4524268,4887528,5001345,8177730,5590621
1.54E+12,33502,5146880,4261312,3571103,4523293,4876676,5000930,8178198,5589634
1.54E+12,33503,5147094,4260455,3571120,4522936,4880472,5001934,8177738,5588541
1.54E+12,33504,5147686,4259614,3570621,4521706,4813456,5002618,8178003,5583572
1.54E+12,33505,5146899,4259437,3569840,4520911,4772168,5002067,8176320,5572938
1.54E+12,33506,5146331,4259562,3570523,4520201,4702498,5004613,8178362,5570214
1.54E+12,33507,5146431,4260095,3569970,4520000,4691922,5004761,8179607,5571102
1.54E+12,33508,5146357,4259991,3570409,4520200,4694414,5006736,8180015,5571961
1.54E+12,33509,5146921,4260378,3570309,4519980,4699536,5007040,8179991,5572564
1.54E+12,33510,5147772,4260359,3569792,4520340,4700051,5007811,8179851,5572742
1.54E+12,33511,5147244,4260276,3571273,4521249,4704424,5008254,8179902,5572746
1.54E+12,33512,5147268,4260463,3570750,4521059,4709131,5008405,8180684,5573240
1.54E+12,33513,5147071,4260112,3571085,4521319,4710878,5009032,8180244,5573328
1.54E+12,33514,5147761,4260994,3570778,4521166,4712382,5009488,8180148,5573446
1.54E+12,33515,5147759,4261151,3571016,4521295,4713453,5009684,8179584,5573347
1.54E+12,33516,5148124,4260887,3571486,4521474,4715078,5009904,8179889,5573307
1.54E+12,33517,5147814,4261145,3571137,4522154,4716251,5010080,8178921,5573786
1.54E+12,33518,5147519,4260526,3570570,4521744,4715755,5010441,8179206,5573827
1.54E+12,33519,5148023,4260984,3570610,4521564,4716699,5010494,8178920,5573919
1.54E+12,33520,5147942,4260252,3570883,4521905,4717778,5010773,8178103,5573465
1.54E+12,33521,5147861,4260892,3570599,4522465,4718558,5010051,8178260,5574505
1.54E+12,33522,5147995,4261170,3571953,4522898,4728886,5011541,8179951,5577425
1.54E+12,33523,5149046,4261108,3572010,4523614,4738727,5013602,8182786,5580426
1.54E+12,33524,5149254,4261965,3572255,4525082,4759755,5014760,8184924,5585148
1.54E+12,33525,5149900,4263250,3573124,4526178,4816507,5013782,8184955,5593568
1.54E+12,33526,5149667,4263385,3573639,4527277,4913635,5010344,8182255,5595229
1.54E+12,33527,5148976,4263303,3572175,4527039,4936394,5008618,8180701,5594088
1.54E+12,33532,5148656,4263073,3572442,4527353,4936829,5007862,8178178,5594065
1.54E+12,33533,5148213,4262959,3572030,4525960,4935722,5005979,8178164,5593423
1.54E+12,33534,5147699,4263571,3572105,4526033,4932891,5005085,8177008,5592945
1.54E+12,33535,5148125,4263338,3572704,4525557,4930719,5004848,8176526,5592731
1.54E+12,33536,5148076,4263398,3572279,4525804,4927823,5004353,8176482,5592242
1.54E+12,33537,5148411,4262953,3572519,4525989,4927589,5003735,8175503,5592512
1.54E+12,33538,5147442,4262427,3571883,4525896,4923716,5003233,8176264,5591902
1.54E+12,33539,5147774,4263200,3571853,4525738,4920103,5003362,8175410,5592306
1.54E+12,33540,5147505,4262545,3571755,4525532,4917611,5002698,8175970,5591570
1.54E+12,33541,5147308,4263047,3571653,4524992,4916220,5002120,8176575,5591437
1.54E+12,33542,5147589,4262426,3571530,4525507,4914545,5001964,8176202,5591606
1.54E+12,33543,5147199,4262513,3572173,4524726,4912109,5001931,8176390,5591505
1.54E+12,33544,5146855,4262683,3572536,4525473,4911157,5001590,8175998,5591661
1.54E+12,33545,5147444,4262615,3571177,4525540,4909350,5001849,8176576,5591589
1.54E+12,33546,5147104,4262821,3571780,4525417,4905191,5002270,8176922,5591593
1.54E+12,33547,5146828,4263335,3571948,4525109,4904529,5001925,8176906,5591455
1.54E+12,33548,5147404,4262881,3572107,4525137,4902959,5001560,8177106,5591811
1.54E+12,33549,5147605,4263265,3571602,4525518,4901310,5001975,8177405,5591652
1.54E+12,33550,5147235,4263399,3571550,4525623,4899375,5001081,8177957,5591604
1.54E+12,33551,5146939,4262939,3572042,4524893,4896739,5001191,8178226,5591509
1.54E+12,33552,5147285,4262913,3571187,4524923,4895465,5000737,8177511,5591692
1.54E+12,33553,5146968,4262924,3571919,4525130,4893686,5000895,8177490,5590589
1.54E+12,33554,5146531,4262425,3571491,4523658,4890217,5000770,8177260,5590698
1.54E+12,33555,5146319,4261862,3570765,4523594,4863619,5000930,8178031,5589375
1.54E+12,33556,5146760,4260535,3570886,4522482,4854021,5002535,8179061,5587575
1.54E+12,33557,5146660,4259399,3570245,4521869,4797796,5002722,8178004,5581802
1.54E+12,33558,5146891,4259497,3570205,4520062,4760961,5002311,8177663,5571218
1.54E+12,33559,5146271,4259954,3569834,4519537,4698011,5004334,8178995,5570764
1.54E+12,33560,5146684,4259623,3570410,4520062,4694368,5004937,8179242,5571490
1.54E+12,33561,5146749,4259970,3570144,4521027,4695414,5006796,8179560,5572366
1.54E+12,33562,5147039,4260868,3570728,4520629,4697502,5007498,8179571,5571937
1.54E+12,33563,5147022,4260780,3570638,4522083,4700891,5007867,8179657,5572767
1.54E+12,33564,5147277,4260834,3570685,4521714,4702712,5008249,8179813,5573191
1.54E+12,33565,5147671,4261139,3570735,4521441,4705786,5008929,8179956,5573298
1.54E+12,33566,5147289,4261040,3570614,4521272,4708041,5009232,8179452,5572831
1.54E+12,33567,5147018,4261244,3570408,4520838,4707193,5008706,8179206,5572775
1.54E+12,33568,5147835,4261103,3571382,4521960,4711724,5009137,8179281,5573491
1.54E+12,33569,5147829,4260731,3571248,4521758,4712240,5010068,8178822,5573547
1.54E+12,33570,5147464,4261011,3571054,4521897,4712806,5009197,8178857,5573426
1.54E+12,33571,5147431,4261231,3570808,4521968,4714699,5009688,8178060,5573618
1.54E+12,33572,5148098,4260997,3571808,4522271,4714873,5009437,8178139,5573790
1.54E+12,33573,5147826,4261048,3570532,4522113,4715683,5009963,8177599,5573993
1.54E+12,33574,5147531,4261145,3570531,4522389,4717520,5010168,8179092,5575367
1.54E+12,33575,5147891,4261797,3571554,4523321,4728769,5011727,8180406,5578220
1.54E+12,33576,5148950,4261468,3572068,4524820,4736848,5013547,8182644,5581586
1.54E+12,33577,5149899,4262761,3572522,4525825,4773314,5014110,8184300,5586321
1.54E+12,33578,5149731,4263451,3572525,4527859,4827056,5012225,8183417,5594573
1.54E+12,33579,5149138,4263348,3572875,4527851,4923307,5009700,8180345,5594417
1.54E+12,33580,5148507,4263568,3572632,4527000,4932405,5007529,8179165,5593874
1.54E+12,33581,5148369,4263987,3571989,4526760,4929887,5007307,8177945,5593554
1.54E+12,33582,5147960,4263368,3572001,4527502,4927625,5006108,8177684,5593739
1.54E+12,33583,5148197,4263500,3572285,4526351,4926097,5005839,8176808,5592938
1.54E+12,33584,5147771,4263838,3572166,4526335,4923367,5005249,8176219,5592774
1.54E+12,33585,5147707,4263608,3571747,4526553,4922077,5004958,8175331,5592338
1.54E+12,33586,5147062,4263496,3571966,4525561,4920311,5003700,8176323,5592352
1.54E+12,33587,5147613,4263143,3571335,4525560,4918426,5003907,8175811,5592140
1.54E+12,33588,5147743,4263045,3571805,4525770,4915527,5002946,8175414,5591979
1.54E+12,33589,5147867,4263326,3570761,4525473,4913629,5002761,8176327,5591952
1.54E+12,33590,5147296,4263145,3571796,4525731,4910353,5002501,8175830,5591967
1.54E+12,33591,5147195,4262203,3572219,4525389,4909155,5002697,8175724,5591926
1.54E+12,33592,5147168,4263073,3571818,4525568,4907519,5002376,8176153,5591758
1.54E+12,33593,5146922,4263047,3572042,4525464,4904854,5002257,8175949,5591913
1.54E+12,33594,5147099,4262777,3571821,4525377,4900980,5002192,8176893,5591590
1.54E+12,33595,5147315,4263237,3571520,4525170,4901526,5002624,8176776,5591836
1.54E+12,33600,5147113,4263079,3571143,4524643,4900971,5002659,8177556,5591751
1.54E+12,33601,5147318,4262842,3571068,4525868,4901213,5001956,8177089,5591935
1.54E+12,33602,5147719,4262868,3571345,4525489,4900286,5001526,8176913,5591549
1.54E+12,33603,5147615,4262502,3571768,4524681,4897910,5002035,8178051,5591962
1.54E+12,33604,5147327,4262896,3571653,4525637,4897187,5002451,8178321,5592054
1.54E+12,33605,5147463,4262693,3571245,4526145,4895205,5001608,8177240,5591729
1.54E+12,33606,5146828,4262476,3571560,4524394,4893322,5001129,8177746,5591349
1.54E+12,33607,5147193,4261886,3570764,4524075,4886530,5001286,8177577,5590172
1.54E+12,33608,5147704,4261064,3570221,4523238,4863624,5001198,8178163,5589219
1.54E+12,33609,5147405,4259569,3570811,4523452,4842399,5002752,8177849,5585803
1.54E+12,33610,5146869,4259498,3570078,4521947,4799367,5002665,8176667,5577941
1.54E+12,33611,5146542,4259626,3569950,4521938,4743177,5003409,8177177,5570468
1.54E+12,33612,5146434,4259625,3569832,4520978,4713377,5005408,8178808,5571557
1.54E+12,33613,5147116,4259966,3570107,4520460,4711068,5006048,8179104,5572222
1.54E+12,33614,5147272,4260342,3570379,4521494,4710111,5006568,8179205,5572683
1.54E+12,33615,5147085,4260688,3570254,4521427,4711366,5007680,8179986,5572918
1.54E+12,33616,5147439,4260670,3570458,4521149,4713761,5008002,8179794,5573441
1.54E+12,33617,5147313,4260636,3570879,4522349,4714101,5008399,8179834,5573065
1.54E+12,33618,5147880,4260179,3570798,4522267,4716582,5009068,8179682,5573378
1.54E+12,33619,5147801,4260631,3571023,4522845,4715368,5008928,8180081,5573116
1.54E+12,33620,5147904,4261122,3570921,4522467,4718477,5010005,8180018,5574010
1.54E+12,33621,5147773,4260739,3570750,4523100,4721478,5009480,8179722,5573269
1.54E+12,33622,5147967,4261285,3571285,4523027,4723179,5009681,8179600,5573568
1.54E+12,33623,5148200,4260897,3571067,4522594,4723476,5009563,8179642,5574164
1.54E+12,33624,5147743,4260851,3570689,4522100,4724830,5010047,8179259,5573703
1.54E+12,33625,5148104,4260812,3570797,4523196,4726055,5009732,8178667,5573835
1.54E+12,33626,5148032,4261306,3571598,4522491,4727760,5010030,8178343,5573918
1.54E+12,33627,5148151,4260946,3571054,4523740,4733512,5010212,8179588,5576789
1.54E+12,33628,5148502,4261123,3571373,4524337,4744529,5012805,8181913,5579547
1.54E+12,33629,5149965,4261284,3571711,4525486,4755037,5014068,8184118,5583560
1.54E+12,33630,5149494,4262188,3572382,4526355,4807452,5014007,8184685,5590679
1.54E+12,33631,5149369,4263728,3572929,4527080,4894819,5011397,8181803,5595100
1.54E+12,33632,5149266,4262967,3572229,4527833,4934693,5008937,8180497,5594026
1.54E+12,33633,5148902,4263153,3572569,4527383,4936213,5007787,8177822,5593992
1.54E+12,33634,5147823,4263298,3572743,4526198,4932653,5007146,8177043,5593856
1.54E+12,33635,5148010,4262797,3572420,4526888,4930788,5005752,8176292,5593304
1.54E+12,33636,5148339,4262681,3571690,4526767,4927686,5004916,8176562,5593260
1.54E+12,33637,5147962,4263105,3571697,4525948,4927731,5005231,8175924,5592679
1.54E+12,33638,5147981,4262191,3571632,4526071,4926208,5004254,8175612,5592636
1.54E+12,33639,5147628,4263165,3571433,4526160,4926058,5003881,8176058,5592116
1.54E+12,33640,5147654,4262163,3571373,4525284,4922357,5003464,8175813,5591846
1.54E+12,33641,5147662,4262498,3571481,4525753,4919010,5003184,8176068,5591712
1.54E+12,33642,5147478,4262491,3571101,4525942,4918448,5002895,8175493,5591906
1.54E+12,33643,5148033,4262725,3571822,4526019,4917117,5002671,8176078,5591467
1.54E+12,33644,5147963,4262464,3570950,4525546,4916191,5002879,8175711,5592097
1.54E+12,33645,5147381,4262546,3571080,4526019,4914298,5002098,8175741,5591698
1.54E+12,33646,5147768,4262459,3571142,4525395,4912445,5002480,8177215,5591736
1.54E+12,33647,5147252,4262208,3571320,4525569,4910428,5001243,8176880,5592024
1.54E+12,33648,5147668,4262087,3571379,4525710,4910049,5002381,8176618,5591629
1.54E+12,33649,5147254,4262002,3571382,4526400,4909047,5002191,8176889,5591895
1.54E+12,33650,5146915,4262058,3571220,4526000,4907908,5002171,8177558,5591878
1.54E+12,33651,5147539,4262401,3571152,4526481,4907190,5001459,8177570,5591666
1.54E+12,33652,5147062,4262439,3571115,4526218,4905754,5002172,8177818,5591847
1.54E+12,33653,5147184,4261843,3571012,4525433,4902582,5001878,8177733,5591673
1.54E+12,33654,5146837,4262016,3570686,4524205,4901236,5001822,8176998,5590884
1.54E+12,33655,5147370,4261509,3570601,4524139,4899319,5000898,8177162,5590979
1.54E+12,33656,5146836,4261424,3570485,4524609,4884434,5001111,8177283,5589520
1.54E+12,33657,5147377,4260829,3570435,4523913,4893275,5001985,8177585,5587997
1.54E+12,33658,5147977,4258760,3570133,4521828,4821499,5002382,8177510,5583957
1.54E+12,33659,5147511,4259242,3569990,4521308,4782608,5002469,8176570,5573651
1.54E+12,33660,5146527,4258835,3570269,4521198,4719338,5003859,8177441,5570076
1.54E+12,33661,5146247,4259022,3570315,4520329,4708231,5005698,8178266,5571305
1.54E+12,33662,5146704,4260147,3570003,4521081,4709136,5006126,8178629,5571757
1.54E+12,33663,5146147,4260318,3570757,4521907,4708652,5006875,8178365,5572270
1.54E+12,33668,5146988,4260658,3570583,4522466,4711908,5007404,8179173,5572869
1.54E+12,33669,5146914,4260215,3570592,4521867,4714607,5008013,8179319,5572762
1.54E+12,33670,5147465,4260690,3570901,4522695,4716799,5008237,8178739,5573324
